Date,Open,Close,Volume,Ticker,Return
2022-03-01 00:00:00-05:00,41.55133674559016,41.26692581176758,9027900,XLRE,
2022-03-02 00:00:00-05:00,41.41371345705399,42.00088119506836,5481500,XLRE,0.017785559957836483
2022-03-03 00:00:00-05:00,42.239420020130645,42.4596061706543,5774900,XLRE,0.01092179407987759
2022-03-04 00:00:00-05:00,42.13850191718936,42.817413330078125,6193600,XLRE,0.00842700137127328
2022-03-07 00:00:00-05:00,42.73484675007602,42.03758239746094,7882200,XLRE,-0.018212938894871966
2022-03-08 00:00:00-05:00,42.04675756926622,41.66142654418945,10469300,XLRE,-0.008948084828355962
2022-03-09 00:00:00-05:00,42.37703778466237,42.35868835449219,6229300,XLRE,0.016736388264649626
2022-03-10 00:00:00-05:00,41.94584014086923,42.50548553466797,5638500,XLRE,0.003465574263000315
2022-03-11 00:00:00-05:00,42.71649722713362,42.08345413208008,4363500,XLRE,-0.009928869116050398
2022-03-14 00:00:00-04:00,42.40456340078728,41.826568603515625,4846100,XLRE,-0.00610419305787524
2022-03-15 00:00:00-04:00,42.31281763299003,42.15685272216797,4988500,XLRE,0.007896514815336264
2022-03-16 00:00:00-04:00,42.48714036336611,42.624755859375,6868200,XLRE,0.011099100312129906
2022-03-17 00:00:00-04:00,42.49631062108878,43.23027038574219,4499700,XLRE,0.014205700752043304
2022-03-18 00:00:00-04:00,43.38623649374518,43.3311882019043,4727800,XLRE,0.002334424819961267
2022-03-21 00:00:00-04:00,43.32103614195008,43.10881423950195,3979300,XLRE,-0.005131960872297725
2022-03-22 00:00:00-04:00,43.26567192429821,43.13649368286133,2853300,XLRE,0.0006420831527769177
2022-03-23 00:00:00-04:00,43.016544973704,42.64746475219727,3976800,XLRE,-0.011336779810139141
2022-03-24 00:00:00-04:00,42.71204404174375,42.97962951660156,3758900,XLRE,0.007788616892805411
2022-03-25 00:00:00-04:00,43.14571793124322,43.48712158203125,4003200,XLRE,0.011807734760339361
2022-03-28 00:00:00-04:00,43.5148065576325,44.040748596191406,3705400,XLRE,0.012730826829175923
2022-03-29 00:00:00-04:00,44.3729199587784,45.33253479003906,5108100,XLRE,0.02933161299531961
2022-03-30 00:00:00-04:00,45.15722681427434,45.08341217041016,3881400,XLRE,-0.005495448705498784
2022-03-31 00:00:00-04:00,45.30485344172556,44.58514404296875,5624200,XLRE,-0.011052138767980058
2022-04-01 00:00:00-04:00,44.7973648403348,45.47093963623047,6746700,XLRE,0.019867505472406677
2022-04-04 00:00:00-04:00,45.4524840040643,45.33253479003906,5056000,XLRE,-0.003043808799612524
2022-04-05 00:00:00-04:00,45.157223873706094,45.36944580078125,5239100,XLRE,0.0008142278148164372
2022-04-06 00:00:00-04:00,45.17568016888588,46.04302597045898,6810900,XLRE,0.014846559348232757
2022-04-07 00:00:00-04:00,45.78466021669245,45.66471099853516,6015900,XLRE,-0.008216553190195208
2022-04-08 00:00:00-04:00,45.66471148273455,45.83079528808594,5033700,XLRE,0.003637038008542426
2022-04-11 00:00:00-04:00,45.72929970937823,45.2033576965332,5041300,XLRE,-0.013690305560022487
2022-04-12 00:00:00-04:00,45.11109125644732,45.06495666503906,6728900,XLRE,-0.0030617422808119077
2022-04-13 00:00:00-04:00,45.1295399073816,45.24949264526367,8415000,XLRE,0.004094888664738727
2022-04-14 00:00:00-04:00,45.35099287329516,44.99113464355469,5098900,XLRE,-0.00570963311642847
2022-04-18 00:00:00-04:00,44.90808547113279,44.88040542602539,5247900,XLRE,-0.002461134141349297
2022-04-19 00:00:00-04:00,45.129538220919,45.82156753540039,5908900,XLRE,0.02097044579791696
2022-04-20 00:00:00-04:00,45.950747511981824,46.68891143798828,6241800,XLRE,0.01892872612701013
2022-04-21 00:00:00-04:00,46.873455263748376,46.384422302246094,6083100,XLRE,-0.006521658491580151
2022-04-22 00:00:00-04:00,46.31982924116547,45.55398178100586,8511100,XLRE,-0.017903435679957225
2022-04-25 00:00:00-04:00,45.49862435936797,45.34176254272461,8143800,XLRE,-0.004658632022585096
2022-04-26 00:00:00-04:00,45.2587192233494,44.63127899169922,8830300,XLRE,-0.015669517706902503
2022-04-27 00:00:00-04:00,44.72355175487041,44.36369705200195,13001300,XLRE,-0.005995390357220853
2022-04-28 00:00:00-04:00,44.68663772483641,45.1756706237793,9532500,XLRE,0.018302657932804056
2022-04-29 00:00:00-04:00,44.86195497351692,42.99808883666992,11520500,XLRE,-0.04820253373202066
2022-05-02 00:00:00-04:00,43.11804449523846,41.88161849975586,17231300,XLRE,-0.02596558049719422
2022-05-03 00:00:00-04:00,42.093837363113366,42.389102935791016,13431300,XLRE,0.012117116152951857
2022-05-04 00:00:00-04:00,42.37987596825143,42.88736343383789,14707100,XLRE,0.011754447807060586
2022-05-05 00:00:00-04:00,42.64746142747252,41.789344787597656,13591600,XLRE,-0.02560238164171924
2022-05-06 00:00:00-04:00,41.4294877997732,41.36489868164063,16154900,XLRE,-0.010156802125382725
2022-05-09 00:00:00-04:00,40.98658963761764,39.43644714355469,18005000,XLRE,-0.04662048257214435
2022-05-10 00:00:00-04:00,39.91625059481113,38.55987548828125,27771000,XLRE,-0.022227449954672185
2022-05-11 00:00:00-04:00,38.67060011320861,38.504512786865234,25360800,XLRE,-0.0014357593408941272
2022-05-12 00:00:00-04:00,38.48606321710601,38.790557861328125,20802700,XLRE,0.007428871416871097
2022-05-13 00:00:00-04:00,39.22422451169759,39.759395599365234,8949200,XLRE,0.024976122836402492
2022-05-16 00:00:00-04:00,39.63944002453158,39.43644714355469,7445500,XLRE,-0.008122569544686487
2022-05-17 00:00:00-04:00,39.90702401872875,39.86088943481445,7254800,XLRE,0.010762690911651607
2022-05-18 00:00:00-04:00,39.79629857615714,38.69827651977539,9546400,XLRE,-0.029166757980659597
2022-05-19 00:00:00-04:00,38.43069856617929,38.62446594238281,8204600,XLRE,-0.0019073350037916992
2022-05-20 00:00:00-04:00,39.03968974373109,39.07659530639648,9859500,XLRE,0.01170577645495774
2022-05-23 00:00:00-04:00,39.38108713770618,39.584083557128906,8100200,XLRE,0.012987012987013102
2022-05-24 00:00:00-04:00,39.33494915753391,40.0454330444336,9706200,XLRE,0.011654924046400117
2022-05-25 00:00:00-04:00,39.87012004198159,40.266883850097656,7668000,XLRE,0.005529989035661931
2022-05-26 00:00:00-04:00,40.51601449735217,40.22074890136719,7131100,XLRE,-0.0011457293020790127
2022-05-27 00:00:00-04:00,40.44219048827276,41.35566711425781,4540800,XLRE,0.02821723224681305
2022-05-31 00:00:00-04:00,40.922000763731305,40.80205154418945,15462000,XLRE,-0.01338669180547436
2022-06-01 00:00:00-04:00,40.95891041318433,40.359153747558594,9317800,XLRE,-0.010854792341781883
2022-06-02 00:00:00-04:00,40.165386793981966,40.968143463134766,8401500,XLRE,0.015089258793316684
2022-06-03 00:00:00-04:00,40.59905643672297,40.45142364501953,6905100,XLRE,-0.012612722335836546
2022-06-06 00:00:00-04:00,40.737459449320966,40.33146667480469,7605400,XLRE,-0.002965457316595921
2022-06-07 00:00:00-04:00,40.13770224278658,40.80205154418945,4812800,XLRE,0.011667933456998236
2022-06-08 00:00:00-04:00,40.57137520488082,39.82398223876953,5418800,XLRE,-0.023971081560951735
2022-06-09 00:00:00-04:00,39.68557253926056,38.91049957275391,5533800,XLRE,-0.022938004053404848
2022-06-10 00:00:00-04:00,38.39378959548896,37.98779678344727,8566800,XLRE,-0.02371346550257969
2022-06-13 00:00:00-04:00,37.00050121908388,36.16083908081055,13192800,XLRE,-0.04809327882455139
2022-06-14 00:00:00-04:00,36.28079415583683,35.90248489379883,9800800,XLRE,-0.007144584959280387
2022-06-15 00:00:00-04:00,36.26234090102779,36.72369384765625,9429200,XLRE,0.02287331799697423
2022-06-16 00:00:00-04:00,35.920940352642,35.84712219238281,8398000,XLRE,-0.023869375965004713
2022-06-17 00:00:00-04:00,36.013203328529244,36.05934143066406,14302000,XLRE,0.005920119253710832
2022-06-21 00:00:00-04:00,36.442557726729554,36.730899810791016,6031800,XLRE,0.018623700641295482
2022-06-22 00:00:00-04:00,36.38674838547136,37.3261833190918,5776400,XLRE,0.016206613814723214
2022-06-23 00:00:00-04:00,37.50291175101332,38.06098937988281,7414500,XLRE,0.019686075442253204
2022-06-24 00:00:00-04:00,38.3307242730052,38.8888053894043,6781800,XLRE,0.021749723877620086
2022-06-27 00:00:00-04:00,38.81439558704589,38.74928665161133,4743000,XLRE,-0.003587632389216666
2022-06-28 00:00:00-04:00,38.94461011302789,38.21910858154297,3487300,XLRE,-0.01368226658815952
2022-06-29 00:00:00-04:00,37.90286361546956,37.97727584838867,4473000,XLRE,-0.006327534632010856
2022-06-30 00:00:00-04:00,37.80984976591526,38.00517654418945,4305200,XLRE,0.0007346681713602532
2022-07-01 00:00:00-04:00,37.930765706785664,38.684173583984375,4894100,XLRE,0.01786590937172572
2022-07-05 00:00:00-04:00,38.30282475509167,38.52605438232422,4563400,XLRE,-0.004087439048345631
2022-07-06 00:00:00-04:00,38.68416925218713,38.49814224243164,5866400,XLRE,-0.0007245003502197589
2022-07-07 00:00:00-04:00,38.68417862077065,38.52605438232422,3019300,XLRE,0.000725025631543641
2022-07-08 00:00:00-04:00,38.37722990118482,38.34932708740234,3067500,XLRE,-0.004587215009564161
2022-07-11 00:00:00-04:00,38.23771228410181,38.34932708740234,3716600,XLRE,0.0
2022-07-12 00:00:00-04:00,38.13540098547119,38.10749816894531,3978300,XLRE,-0.006305949460491678
2022-07-13 00:00:00-04:00,37.66102610462941,37.90285873413086,5314500,XLRE,-0.005370056934916212
2022-07-14 00:00:00-04:00,37.242480334917815,37.53081893920898,4305800,XLRE,-0.009815613052607697
2022-07-15 00:00:00-04:00,37.99587389279268,38.13539505004883,3126600,XLRE,0.016108790799878925
2022-07-18 00:00:00-04:00,38.40513692444837,37.76334381103516,4191200,XLRE,-0.009756060964502544
2022-07-19 00:00:00-04:00,38.12609995715708,38.80509567260742,3414900,XLRE,0.027586324632296932
2022-07-20 00:00:00-04:00,38.702779395116565,38.60976409912109,3630300,XLRE,-0.005033657825104121
2022-07-21 00:00:00-04:00,38.67487165550351,39.00971603393555,5243600,XLRE,0.010358828761234617
2022-07-22 00:00:00-04:00,39.22364580656056,39.30735778808594,3791600,XLRE,0.007629939010360021
2022-07-25 00:00:00-04:00,39.30735975259789,39.33526611328125,3131300,XLRE,0.0007100025737107885
2022-07-26 00:00:00-04:00,39.37247303009364,39.40967559814453,3006400,XLRE,0.0018916736103675724
2022-07-27 00:00:00-04:00,39.46549075454257,39.62361145019531,5156000,XLRE,0.00542851086195828
2022-07-28 00:00:00-04:00,40.04216547627301,41.08391189575195,5375700,XLRE,0.03685429954793884
2022-07-29 00:00:00-04:00,41.093210198453086,41.24203109741211,3523300,XLRE,0.0038486890455167178
2022-08-01 00:00:00-04:00,41.05600688180465,40.86997985839844,4102700,XLRE,-0.009021166734851205
2022-08-02 00:00:00-04:00,40.90718981922232,40.330509185791016,3477300,XLRE,-0.013199680412775305
2022-08-03 00:00:00-04:00,40.58164442356115,40.49793243408203,3208100,XLRE,0.004151280300472848
2022-08-04 00:00:00-04:00,40.58163922820199,40.535133361816406,3236400,XLRE,0.0009185883204019252
2022-08-05 00:00:00-04:00,40.23749243929497,40.66535568237305,3320200,XLRE,0.003212579058128995
2022-08-08 00:00:00-04:00,41.046709424332334,40.96299743652344,4055100,XLRE,0.007319295482749455
2022-08-09 00:00:00-04:00,41.11181616525107,41.28853988647461,2368400,XLRE,0.007947232144220662
2022-08-10 00:00:00-04:00,41.75360717764562,41.846622467041016,3617200,XLRE,0.013516646074210659
2022-08-11 00:00:00-04:00,42.060554910550906,41.65129470825195,2815500,XLRE,-0.004667706669586158
2022-08-12 00:00:00-04:00,41.91173726611961,42.35820007324219,2392600,XLRE,0.016971990185221886
2022-08-15 00:00:00-04:00,42.320990625302585,42.54422378540039,3296500,XLRE,0.004391681229054756
2022-08-16 00:00:00-04:00,42.33959060707151,42.37679672241211,3279000,XLRE,-0.00393536532321781
2022-08-17 00:00:00-04:00,41.98613943562797,42.25587844848633,3331300,XLRE,-0.00285340760222752
2022-08-18 00:00:00-04:00,42.33028768366653,41.96753692626953,1654800,XLRE,-0.006823701998487919
2022-08-19 00:00:00-04:00,41.87452583663309,41.55828094482422,3202300,XLRE,-0.009751727440290625
2022-08-22 00:00:00-04:00,41.24203028283082,40.69325256347656,3430400,XLRE,-0.020814825870591913
2022-08-23 00:00:00-04:00,40.5909440970504,40.07937240600586,2800000,XLRE,-0.01508555150545221
2022-08-24 00:00:00-04:00,40.153778427321015,40.39561462402344,3277100,XLRE,0.007890398452701008
2022-08-25 00:00:00-04:00,40.581643198227134,41.018802642822266,1713900,XLRE,0.01542712060700313
2022-08-26 00:00:00-04:00,41.04671124131088,39.97705841064453,2725600,XLRE,-0.025396748931188595
2022-08-29 00:00:00-04:00,39.75382214204584,39.632904052734375,2492900,XLRE,-0.00860879643457002
2022-08-30 00:00:00-04:00,39.7073184237171,39.065528869628906,3539400,XLRE,-0.014315761023984908
